Date,NUE
2019-05-10,49.81041717529297
2019-05-13,47.960052490234375
2019-05-14,48.38976287841797
2019-05-15,48.11790466308594
2019-05-16,48.21437454223633
2019-05-17,46.73233413696289
2019-05-20,46.14478302001953
2019-05-21,47.074344635009766
2019-05-22,46.37278747558594
2019-05-23,45.06614303588867
2019-05-24,44.864444732666016
2019-05-28,44.73290252685547
2019-05-29,44.51366424560547
2019-05-30,43.21579360961914
2019-05-31,42.093299865722656
2019-06-03,43.65426254272461
2019-06-04,43.97874069213867
2019-06-05,44.364585876464844
2019-06-06,44.21550369262695
2019-06-07,44.58381652832031
2019-06-10,44.6715202331543
2019-06-11,45.373069763183594
2019-06-12,44.83814239501953
2019-06-13,45.72385787963867
2019-06-14,45.33799743652344
2019-06-17,44.50489807128906
2019-06-18,46.14478302001953
2019-06-19,47.57419967651367
2019-06-20,47.18834686279297
2019-06-21,47.302345275878906
2019-06-24,47.126953125
2019-06-25,47.609283447265625
2019-06-26,48.337135314941406
2019-06-27,48.20463180541992
2019-06-28,48.67282485961914
2019-07-01,49.17632293701172
2019-07-02,48.70814895629883
2019-07-03,48.84065628051758
2019-07-05,48.85832214355469
2019-07-08,48.186973571777344
2019-07-09,48.16047286987305
2019-07-10,47.85130310058594
2019-07-11,47.789459228515625
2019-07-12,48.73465347290039
2019-07-15,48.78765869140625
2019-07-16,49.07915115356445
2019-07-17,48.31947326660156
2019-07-18,48.310638427734375
2019-07-19,50.09501266479492
2019-07-22,49.706336975097656
2019-07-23,49.98018264770508
2019-07-24,49.98018264770508
2019-07-25,49.644508361816406
2019-07-26,49.60918045043945
2019-07-29,49.22932434082031
2019-07-30,49.68867492675781
2019-07-31,48.03679656982422
2019-08-01,46.870784759521484
2019-08-02,46.437931060791016
2019-08-05,44.83022689819336
2019-08-06,45.351402282714844
2019-08-07,45.27190017700195
2019-08-08,46.084590911865234
2019-08-09,45.104068756103516
2019-08-12,43.602359771728516
2019-08-13,44.31788635253906
2019-08-14,42.83384704589844
2019-08-15,42.14482498168945
2019-08-16,43.072349548339844
2019-08-19,44.088199615478516
2019-08-20,43.310855865478516
2019-08-21,43.452186584472656
2019-08-22,43.2225227355957
2019-08-23,41.47347640991211
2019-08-26,41.87099075317383
2019-08-27,41.17313766479492
2019-08-28,41.782649993896484
2019-08-29,43.11651611328125
2019-08-30,43.26668930053711
2019-09-03,42.89567565917969
2019-09-04,43.54935073852539
2019-09-05,44.47687911987305
2019-09-06,44.30904769897461
2019-09-09,45.25423049926758
2019-09-10,46.49092483520508
2019-09-11,47.04743957519531
2019-09-12,47.427276611328125
2019-09-13,47.347782135009766
2019-09-16,46.959110260009766
2019-09-17,46.89727783203125
